NODE=21;CELLTYPE=3;CELL=1;NRFREQUENCY=13;CID=61;
NODE=21;CELLTYPE=3;CELL=2;NRFREQUENCY=14;CID=62;
NODE=21;CELLTYPE=3;CELL=3;NRFREQUENCY=15;CID=63;
NODE=22;CELLTYPE=3;CELL=1;NRFREQUENCY=16;CID=64;
NODE=22;CELLTYPE=3;CELL=2;NRFREQUENCY=1;CID=65;
NODE=22;CELLTYPE=3;CELL=3;NRFREQUENCY=2;CID=66;
NODE=23;CELLTYPE=3;CELL=1;NRFREQUENCY=3;CID=67;
NODE=23;CELLTYPE=3;CELL=2;NRFREQUENCY=4;CID=68;
NODE=23;CELLTYPE=3;CELL=3;NRFREQUENCY=5;CID=69;
NODE=24;CELLTYPE=3;CELL=1;NRFREQUENCY=6;CID=70;
NODE=24;CELLTYPE=3;CELL=2;NRFREQUENCY=7;CID=71;
NODE=24;CELLTYPE=3;CELL=3;NRFREQUENCY=8;CID=72;
NODE=25;CELLTYPE=3;CELL=1;NRFREQUENCY=9;CID=73;
NODE=25;CELLTYPE=3;CELL=2;NRFREQUENCY=10;CID=74;
NODE=25;CELLTYPE=3;CELL=3;NRFREQUENCY=11;CID=75;
NODE=26;CELLTYPE=3;CELL=1;NRFREQUENCY=12;CID=76;
NODE=26;CELLTYPE=3;CELL=2;NRFREQUENCY=13;CID=77;
NODE=26;CELLTYPE=3;CELL=3;NRFREQUENCY=14;CID=78;
NODE=27;CELLTYPE=3;CELL=1;NRFREQUENCY=15;CID=79;
NODE=27;CELLTYPE=3;CELL=2;NRFREQUENCY=16;CID=80;
NODE=27;CELLTYPE=3;CELL=3;NRFREQUENCY=1;CID=81;
NODE=28;CELLTYPE=3;CELL=1;NRFREQUENCY=2;CID=82;
NODE=28;CELLTYPE=3;CELL=2;NRFREQUENCY=3;CID=83;
NODE=28;CELLTYPE=3;CELL=3;NRFREQUENCY=4;CID=84;
NODE=29;CELLTYPE=3;CELL=1;NRFREQUENCY=5;CID=85;
NODE=29;CELLTYPE=3;CELL=2;NRFREQUENCY=6;CID=86;
NODE=29;CELLTYPE=3;CELL=3;NRFREQUENCY=7;CID=87;
NODE=30;CELLTYPE=3;CELL=1;NRFREQUENCY=8;CID=88;
NODE=30;CELLTYPE=3;CELL=2;NRFREQUENCY=9;CID=89;
NODE=30;CELLTYPE=3;CELL=3;NRFREQUENCY=10;CID=90;
NODE=31;CELLTYPE=3;CELL=1;NRFREQUENCY=11;CID=91;
NODE=31;CELLTYPE=3;CELL=2;NRFREQUENCY=12;CID=92;
NODE=31;CELLTYPE=3;CELL=3;NRFREQUENCY=13;CID=93;
NODE=32;CELLTYPE=3;CELL=1;NRFREQUENCY=14;CID=94;
NODE=32;CELLTYPE=3;CELL=2;NRFREQUENCY=15;CID=95;
NODE=32;CELLTYPE=3;CELL=3;NRFREQUENCY=16;CID=96;
NODE=33;CELLTYPE=3;CELL=1;NRFREQUENCY=1;CID=97;
NODE=33;CELLTYPE=3;CELL=2;NRFREQUENCY=2;CID=98;
NODE=33;CELLTYPE=3;CELL=3;NRFREQUENCY=3;CID=99;
NODE=34;CELLTYPE=3;CELL=1;NRFREQUENCY=4;CID=100;
NODE=34;CELLTYPE=3;CELL=2;NRFREQUENCY=5;CID=101;
NODE=34;CELLTYPE=3;CELL=3;NRFREQUENCY=6;CID=102;
NODE=35;CELLTYPE=3;CELL=1;NRFREQUENCY=7;CID=103;
NODE=35;CELLTYPE=3;CELL=2;NRFREQUENCY=8;CID=104;
NODE=35;CELLTYPE=3;CELL=3;NRFREQUENCY=9;CID=105;
NODE=36;CELLTYPE=3;CELL=1;NRFREQUENCY=10;CID=106;
NODE=36;CELLTYPE=3;CELL=2;NRFREQUENCY=11;CID=107;
NODE=36;CELLTYPE=3;CELL=3;NRFREQUENCY=12;CID=108;
NODE=37;CELLTYPE=3;CELL=1;NRFREQUENCY=13;CID=109;
NODE=37;CELLTYPE=3;CELL=2;NRFREQUENCY=14;CID=110;
NODE=37;CELLTYPE=3;CELL=3;NRFREQUENCY=15;CID=111;
NODE=38;CELLTYPE=3;CELL=1;NRFREQUENCY=16;CID=112;
NODE=38;CELLTYPE=3;CELL=2;NRFREQUENCY=1;CID=113;
NODE=38;CELLTYPE=3;CELL=3;NRFREQUENCY=2;CID=114;
NODE=39;CELLTYPE=3;CELL=1;NRFREQUENCY=3;CID=115;
NODE=39;CELLTYPE=3;CELL=2;NRFREQUENCY=4;CID=116;
NODE=39;CELLTYPE=3;CELL=3;NRFREQUENCY=5;CID=117;
NODE=40;CELLTYPE=3;CELL=1;NRFREQUENCY=6;CID=118;
NODE=40;CELLTYPE=3;CELL=2;NRFREQUENCY=7;CID=119;
NODE=40;CELLTYPE=3;CELL=3;NRFREQUENCY=8;CID=120;
NODE=41;CELLTYPE=3;CELL=1;NRFREQUENCY=9;CID=121;
NODE=41;CELLTYPE=3;CELL=2;NRFREQUENCY=10;CID=122;
NODE=41;CELLTYPE=3;CELL=3;NRFREQUENCY=11;CID=123;
NODE=42;CELLTYPE=3;CELL=1;NRFREQUENCY=12;CID=124;
NODE=42;CELLTYPE=3;CELL=2;NRFREQUENCY=13;CID=125;
NODE=42;CELLTYPE=3;CELL=3;NRFREQUENCY=14;CID=126;
NODE=43;CELLTYPE=3;CELL=1;NRFREQUENCY=15;CID=127;
NODE=43;CELLTYPE=3;CELL=2;NRFREQUENCY=16;CID=128;
NODE=43;CELLTYPE=3;CELL=3;NRFREQUENCY=1;CID=129;
NODE=44;CELLTYPE=3;CELL=1;NRFREQUENCY=2;CID=130;
NODE=44;CELLTYPE=3;CELL=2;NRFREQUENCY=3;CID=131;
NODE=44;CELLTYPE=3;CELL=3;NRFREQUENCY=4;CID=132;
NODE=45;CELLTYPE=3;CELL=1;NRFREQUENCY=5;CID=133;
NODE=45;CELLTYPE=3;CELL=2;NRFREQUENCY=6;CID=134;
NODE=45;CELLTYPE=3;CELL=3;NRFREQUENCY=7;CID=135;
NODE=46;CELLTYPE=3;CELL=1;NRFREQUENCY=8;CID=136;
NODE=46;CELLTYPE=3;CELL=2;NRFREQUENCY=9;CID=137;
NODE=46;CELLTYPE=3;CELL=3;NRFREQUENCY=10;CID=138;
NODE=47;CELLTYPE=3;CELL=1;NRFREQUENCY=11;CID=139;
NODE=47;CELLTYPE=3;CELL=2;NRFREQUENCY=12;CID=140;
NODE=47;CELLTYPE=3;CELL=3;NRFREQUENCY=13;CID=141;
NODE=48;CELLTYPE=3;CELL=1;NRFREQUENCY=14;CID=142;
NODE=48;CELLTYPE=3;CELL=2;NRFREQUENCY=15;CID=143;
NODE=48;CELLTYPE=3;CELL=3;NRFREQUENCY=16;CID=144;
NODE=49;CELLTYPE=3;CELL=1;NRFREQUENCY=1;CID=145;
NODE=49;CELLTYPE=3;CELL=2;NRFREQUENCY=2;CID=146;
NODE=49;CELLTYPE=3;CELL=3;NRFREQUENCY=3;CID=147;
NODE=50;CELLTYPE=3;CELL=1;NRFREQUENCY=4;CID=148;
NODE=50;CELLTYPE=3;CELL=2;NRFREQUENCY=5;CID=149;
NODE=50;CELLTYPE=3;CELL=3;NRFREQUENCY=6;CID=150;
NODE=51;CELLTYPE=3;CELL=1;NRFREQUENCY=7;CID=151;
NODE=51;CELLTYPE=3;CELL=2;NRFREQUENCY=8;CID=152;
NODE=51;CELLTYPE=3;CELL=3;NRFREQUENCY=9;CID=153;
NODE=52;CELLTYPE=3;CELL=1;NRFREQUENCY=10;CID=154;
NODE=52;CELLTYPE=3;CELL=2;NRFREQUENCY=11;CID=155;
NODE=52;CELLTYPE=3;CELL=3;NRFREQUENCY=12;CID=156;
NODE=53;CELLTYPE=3;CELL=1;NRFREQUENCY=13;CID=157;
NODE=53;CELLTYPE=3;CELL=2;NRFREQUENCY=14;CID=158;
NODE=53;CELLTYPE=3;CELL=3;NRFREQUENCY=15;CID=159;
NODE=54;CELLTYPE=3;CELL=1;NRFREQUENCY=16;CID=160;
NODE=54;CELLTYPE=3;CELL=2;NRFREQUENCY=1;CID=161;
NODE=54;CELLTYPE=3;CELL=3;NRFREQUENCY=2;CID=162;
NODE=55;CELLTYPE=3;CELL=1;NRFREQUENCY=3;CID=163;
NODE=55;CELLTYPE=3;CELL=2;NRFREQUENCY=4;CID=164;
NODE=55;CELLTYPE=3;CELL=3;NRFREQUENCY=5;CID=165;
NODE=56;CELLTYPE=3;CELL=1;NRFREQUENCY=6;CID=166;
NODE=56;CELLTYPE=3;CELL=2;NRFREQUENCY=7;CID=167;
NODE=56;CELLTYPE=3;CELL=3;NRFREQUENCY=8;CID=168;
NODE=57;CELLTYPE=3;CELL=1;NRFREQUENCY=9;CID=169;
NODE=57;CELLTYPE=3;CELL=2;NRFREQUENCY=10;CID=170;
NODE=57;CELLTYPE=3;CELL=3;NRFREQUENCY=11;CID=171;
NODE=58;CELLTYPE=3;CELL=1;NRFREQUENCY=12;CID=172;
NODE=58;CELLTYPE=3;CELL=2;NRFREQUENCY=13;CID=173;
NODE=58;CELLTYPE=3;CELL=3;NRFREQUENCY=14;CID=174;
NODE=59;CELLTYPE=3;CELL=1;NRFREQUENCY=15;CID=175;
NODE=59;CELLTYPE=3;CELL=2;NRFREQUENCY=16;CID=176;
NODE=59;CELLTYPE=3;CELL=3;NRFREQUENCY=1;CID=177;
NODE=60;CELLTYPE=3;CELL=1;NRFREQUENCY=2;CID=178;
NODE=60;CELLTYPE=3;CELL=2;NRFREQUENCY=3;CID=179;
NODE=60;CELLTYPE=3;CELL=3;NRFREQUENCY=4;CID=180;
NODE=61;CELLTYPE=3;CELL=1;NRFREQUENCY=5;CID=181;
NODE=61;CELLTYPE=3;CELL=2;NRFREQUENCY=6;CID=182;
NODE=61;CELLTYPE=3;CELL=3;NRFREQUENCY=7;CID=183;
NODE=62;CELLTYPE=3;CELL=1;NRFREQUENCY=8;CID=184;
NODE=62;CELLTYPE=3;CELL=2;NRFREQUENCY=9;CID=185;
NODE=62;CELLTYPE=3;CELL=3;NRFREQUENCY=10;CID=186;
NODE=63;CELLTYPE=3;CELL=1;NRFREQUENCY=11;CID=187;
NODE=63;CELLTYPE=3;CELL=2;NRFREQUENCY=12;CID=188;
NODE=63;CELLTYPE=3;CELL=3;NRFREQUENCY=13;CID=189;
NODE=64;CELLTYPE=3;CELL=1;NRFREQUENCY=14;CID=190;
NODE=64;CELLTYPE=3;CELL=2;NRFREQUENCY=15;CID=191;
NODE=64;CELLTYPE=3;CELL=3;NRFREQUENCY=16;CID=192;
NODE=65;CELLTYPE=3;CELL=1;NRFREQUENCY=1;CID=193;
NODE=65;CELLTYPE=3;CELL=2;NRFREQUENCY=2;CID=194;
NODE=65;CELLTYPE=3;CELL=3;NRFREQUENCY=3;CID=195;
NODE=66;CELLTYPE=3;CELL=1;NRFREQUENCY=4;CID=196;
NODE=66;CELLTYPE=3;CELL=2;NRFREQUENCY=5;CID=197;
NODE=66;CELLTYPE=3;CELL=3;NRFREQUENCY=6;CID=198;
NODE=67;CELLTYPE=3;CELL=1;NRFREQUENCY=7;CID=199;
NODE=67;CELLTYPE=3;CELL=2;NRFREQUENCY=8;CID=200;
NODE=67;CELLTYPE=3;CELL=3;NRFREQUENCY=9;CID=201;
NODE=68;CELLTYPE=3;CELL=1;NRFREQUENCY=10;CID=202;
NODE=68;CELLTYPE=3;CELL=2;NRFREQUENCY=11;CID=203;
NODE=68;CELLTYPE=3;CELL=3;NRFREQUENCY=12;CID=204;
NODE=69;CELLTYPE=3;CELL=1;NRFREQUENCY=13;CID=205;
NODE=69;CELLTYPE=3;CELL=2;NRFREQUENCY=14;CID=206;
NODE=69;CELLTYPE=3;CELL=3;NRFREQUENCY=15;CID=207;
NODE=70;CELLTYPE=3;CELL=1;NRFREQUENCY=16;CID=208;
NODE=70;CELLTYPE=3;CELL=2;NRFREQUENCY=1;CID=209;
NODE=70;CELLTYPE=3;CELL=3;NRFREQUENCY=2;CID=210;
NODE=71;CELLTYPE=3;CELL=1;NRFREQUENCY=3;CID=211;
NODE=71;CELLTYPE=3;CELL=2;NRFREQUENCY=4;CID=212;
NODE=71;CELLTYPE=3;CELL=3;NRFREQUENCY=5;CID=213;
NODE=72;CELLTYPE=3;CELL=1;NRFREQUENCY=6;CID=214;
NODE=72;CELLTYPE=3;CELL=2;NRFREQUENCY=7;CID=215;
NODE=72;CELLTYPE=3;CELL=3;NRFREQUENCY=8;CID=216;
NODE=73;CELLTYPE=3;CELL=1;NRFREQUENCY=9;CID=217;
NODE=73;CELLTYPE=3;CELL=2;NRFREQUENCY=10;CID=218;
NODE=73;CELLTYPE=3;CELL=3;NRFREQUENCY=11;CID=219;
NODE=74;CELLTYPE=3;CELL=1;NRFREQUENCY=12;CID=220;
NODE=74;CELLTYPE=3;CELL=2;NRFREQUENCY=13;CID=221;
NODE=74;CELLTYPE=3;CELL=3;NRFREQUENCY=14;CID=222;
NODE=75;CELLTYPE=3;CELL=1;NRFREQUENCY=15;CID=223;
NODE=75;CELLTYPE=3;CELL=2;NRFREQUENCY=16;CID=224;
NODE=75;CELLTYPE=3;CELL=3;NRFREQUENCY=1;CID=225;
NODE=76;CELLTYPE=3;CELL=1;NRFREQUENCY=2;CID=226;
NODE=76;CELLTYPE=3;CELL=2;NRFREQUENCY=3;CID=227;
NODE=76;CELLTYPE=3;CELL=3;NRFREQUENCY=4;CID=228;
NODE=77;CELLTYPE=3;CELL=1;NRFREQUENCY=5;CID=229;
NODE=77;CELLTYPE=3;CELL=2;NRFREQUENCY=6;CID=230;
NODE=77;CELLTYPE=3;CELL=3;NRFREQUENCY=7;CID=231;
NODE=78;CELLTYPE=3;CELL=1;NRFREQUENCY=8;CID=232;
NODE=78;CELLTYPE=3;CELL=2;NRFREQUENCY=9;CID=233;
NODE=78;CELLTYPE=3;CELL=3;NRFREQUENCY=10;CID=234;
NODE=79;CELLTYPE=3;CELL=1;NRFREQUENCY=11;CID=235;
NODE=79;CELLTYPE=3;CELL=2;NRFREQUENCY=12;CID=236;
NODE=79;CELLTYPE=3;CELL=3;NRFREQUENCY=13;CID=237;
NODE=80;CELLTYPE=3;CELL=1;NRFREQUENCY=14;CID=238;
NODE=80;CELLTYPE=3;CELL=2;NRFREQUENCY=15;CID=239;
NODE=80;CELLTYPE=3;CELL=3;NRFREQUENCY=16;CID=240;
NODE=81;CELLTYPE=3;CELL=1;NRFREQUENCY=1;CID=241;
NODE=81;CELLTYPE=3;CELL=2;NRFREQUENCY=2;CID=242;
NODE=81;CELLTYPE=3;CELL=3;NRFREQUENCY=3;CID=243;
NODE=82;CELLTYPE=3;CELL=1;NRFREQUENCY=4;CID=244;
NODE=82;CELLTYPE=3;CELL=2;NRFREQUENCY=5;CID=245;
NODE=82;CELLTYPE=3;CELL=3;NRFREQUENCY=6;CID=246;
NODE=83;CELLTYPE=3;CELL=1;NRFREQUENCY=7;CID=247;
NODE=83;CELLTYPE=3;CELL=2;NRFREQUENCY=8;CID=248;
NODE=83;CELLTYPE=3;CELL=3;NRFREQUENCY=9;CID=249;
NODE=84;CELLTYPE=3;CELL=1;NRFREQUENCY=10;CID=250;
NODE=84;CELLTYPE=3;CELL=2;NRFREQUENCY=11;CID=251;
NODE=84;CELLTYPE=3;CELL=3;NRFREQUENCY=12;CID=252;
NODE=85;CELLTYPE=3;CELL=1;NRFREQUENCY=13;CID=253;
NODE=85;CELLTYPE=3;CELL=2;NRFREQUENCY=14;CID=254;
NODE=85;CELLTYPE=3;CELL=3;NRFREQUENCY=15;CID=255;
NODE=86;CELLTYPE=3;CELL=1;NRFREQUENCY=16;CID=256;
NODE=86;CELLTYPE=3;CELL=2;NRFREQUENCY=1;CID=257;
NODE=86;CELLTYPE=3;CELL=3;NRFREQUENCY=2;CID=258;
NODE=87;CELLTYPE=3;CELL=1;NRFREQUENCY=3;CID=259;
NODE=87;CELLTYPE=3;CELL=2;NRFREQUENCY=4;CID=260;
NODE=87;CELLTYPE=3;CELL=3;NRFREQUENCY=5;CID=261;
NODE=88;CELLTYPE=3;CELL=1;NRFREQUENCY=6;CID=262;
NODE=88;CELLTYPE=3;CELL=2;NRFREQUENCY=7;CID=263;
NODE=88;CELLTYPE=3;CELL=3;NRFREQUENCY=8;CID=264;
NODE=89;CELLTYPE=3;CELL=1;NRFREQUENCY=9;CID=265;
NODE=89;CELLTYPE=3;CELL=2;NRFREQUENCY=10;CID=266;
NODE=89;CELLTYPE=3;CELL=3;NRFREQUENCY=11;CID=267;
NODE=90;CELLTYPE=3;CELL=1;NRFREQUENCY=12;CID=268;
NODE=90;CELLTYPE=3;CELL=2;NRFREQUENCY=13;CID=269;
NODE=90;CELLTYPE=3;CELL=3;NRFREQUENCY=14;CID=270;
NODE=91;CELLTYPE=3;CELL=1;NRFREQUENCY=15;CID=271;
NODE=91;CELLTYPE=3;CELL=2;NRFREQUENCY=16;CID=272;
NODE=91;CELLTYPE=3;CELL=3;NRFREQUENCY=1;CID=273;
NODE=92;CELLTYPE=3;CELL=1;NRFREQUENCY=2;CID=274;
NODE=92;CELLTYPE=3;CELL=2;NRFREQUENCY=3;CID=275;
NODE=92;CELLTYPE=3;CELL=3;NRFREQUENCY=4;CID=276;
NODE=93;CELLTYPE=3;CELL=1;NRFREQUENCY=5;CID=277;
NODE=93;CELLTYPE=3;CELL=2;NRFREQUENCY=6;CID=278;
NODE=93;CELLTYPE=3;CELL=3;NRFREQUENCY=7;CID=279;
NODE=94;CELLTYPE=3;CELL=1;NRFREQUENCY=8;CID=280;
NODE=94;CELLTYPE=3;CELL=2;NRFREQUENCY=9;CID=281;
NODE=94;CELLTYPE=3;CELL=3;NRFREQUENCY=10;CID=282;
NODE=95;CELLTYPE=3;CELL=1;NRFREQUENCY=11;CID=283;
NODE=95;CELLTYPE=3;CELL=2;NRFREQUENCY=12;CID=284;
NODE=95;CELLTYPE=3;CELL=3;NRFREQUENCY=13;CID=285;
NODE=96;CELLTYPE=3;CELL=1;NRFREQUENCY=14;CID=286;
NODE=96;CELLTYPE=3;CELL=2;NRFREQUENCY=15;CID=287;
NODE=96;CELLTYPE=3;CELL=3;NRFREQUENCY=16;CID=288;
NODE=97;CELLTYPE=3;CELL=1;NRFREQUENCY=1;CID=289;
NODE=97;CELLTYPE=3;CELL=2;NRFREQUENCY=2;CID=290;
NODE=97;CELLTYPE=3;CELL=3;NRFREQUENCY=3;CID=291;
NODE=98;CELLTYPE=3;CELL=1;NRFREQUENCY=4;CID=292;
NODE=98;CELLTYPE=3;CELL=2;NRFREQUENCY=5;CID=293;
NODE=98;CELLTYPE=3;CELL=3;NRFREQUENCY=6;CID=294;
NODE=99;CELLTYPE=3;CELL=1;NRFREQUENCY=7;CID=295;
NODE=99;CELLTYPE=3;CELL=2;NRFREQUENCY=8;CID=296;
NODE=99;CELLTYPE=3;CELL=3;NRFREQUENCY=9;CID=297;
NODE=100;CELLTYPE=3;CELL=1;NRFREQUENCY=10;CID=298;
NODE=100;CELLTYPE=3;CELL=2;NRFREQUENCY=11;CID=299;
NODE=100;CELLTYPE=3;CELL=3;NRFREQUENCY=12;CID=300;
NODE=101;CELLTYPE=3;CELL=1;NRFREQUENCY=13;CID=301;
NODE=101;CELLTYPE=3;CELL=2;NRFREQUENCY=14;CID=302;
NODE=101;CELLTYPE=3;CELL=3;NRFREQUENCY=15;CID=303;
NODE=102;CELLTYPE=3;CELL=1;NRFREQUENCY=16;CID=304;
NODE=102;CELLTYPE=3;CELL=2;NRFREQUENCY=1;CID=305;
NODE=102;CELLTYPE=3;CELL=3;NRFREQUENCY=2;CID=306;
NODE=103;CELLTYPE=3;CELL=1;NRFREQUENCY=3;CID=307;
NODE=103;CELLTYPE=3;CELL=2;NRFREQUENCY=4;CID=308;
NODE=103;CELLTYPE=3;CELL=3;NRFREQUENCY=5;CID=309;
NODE=104;CELLTYPE=3;CELL=1;NRFREQUENCY=6;CID=310;
NODE=104;CELLTYPE=3;CELL=2;NRFREQUENCY=7;CID=311;
NODE=104;CELLTYPE=3;CELL=3;NRFREQUENCY=8;CID=312;
NODE=105;CELLTYPE=3;CELL=1;NRFREQUENCY=9;CID=313;
NODE=105;CELLTYPE=3;CELL=2;NRFREQUENCY=10;CID=314;
NODE=105;CELLTYPE=3;CELL=3;NRFREQUENCY=11;CID=315;
NODE=106;CELLTYPE=3;CELL=1;NRFREQUENCY=12;CID=316;
NODE=106;CELLTYPE=3;CELL=2;NRFREQUENCY=13;CID=317;
NODE=106;CELLTYPE=3;CELL=3;NRFREQUENCY=14;CID=318;
NODE=107;CELLTYPE=3;CELL=1;NRFREQUENCY=15;CID=319;
NODE=107;CELLTYPE=3;CELL=2;NRFREQUENCY=16;CID=320;
NODE=107;CELLTYPE=3;CELL=3;NRFREQUENCY=1;CID=321;
NODE=108;CELLTYPE=3;CELL=1;NRFREQUENCY=2;CID=322;
NODE=108;CELLTYPE=3;CELL=2;NRFREQUENCY=3;CID=323;
NODE=108;CELLTYPE=3;CELL=3;NRFREQUENCY=4;CID=324;
NODE=109;CELLTYPE=3;CELL=1;NRFREQUENCY=5;CID=325;
NODE=109;CELLTYPE=3;CELL=2;NRFREQUENCY=6;CID=326;
NODE=109;CELLTYPE=3;CELL=3;NRFREQUENCY=7;CID=327;
NODE=110;CELLTYPE=3;CELL=1;NRFREQUENCY=8;CID=328;
NODE=110;CELLTYPE=3;CELL=2;NRFREQUENCY=9;CID=329;
NODE=110;CELLTYPE=3;CELL=3;NRFREQUENCY=10;CID=330;
NODE=111;CELLTYPE=3;CELL=1;NRFREQUENCY=11;CID=331;
NODE=111;CELLTYPE=3;CELL=2;NRFREQUENCY=12;CID=332;
NODE=111;CELLTYPE=3;CELL=3;NRFREQUENCY=13;CID=333;
NODE=112;CELLTYPE=3;CELL=1;NRFREQUENCY=14;CID=334;
NODE=112;CELLTYPE=3;CELL=2;NRFREQUENCY=15;CID=335;
NODE=112;CELLTYPE=3;CELL=3;NRFREQUENCY=16;CID=336;
NODE=113;CELLTYPE=3;CELL=1;NRFREQUENCY=1;CID=337;
NODE=113;CELLTYPE=3;CELL=2;NRFREQUENCY=2;CID=338;
NODE=113;CELLTYPE=3;CELL=3;NRFREQUENCY=3;CID=339;
NODE=114;CELLTYPE=3;CELL=1;NRFREQUENCY=4;CID=340;
NODE=114;CELLTYPE=3;CELL=2;NRFREQUENCY=5;CID=341;
NODE=114;CELLTYPE=3;CELL=3;NRFREQUENCY=6;CID=342;
NODE=115;CELLTYPE=3;CELL=1;NRFREQUENCY=7;CID=343;
NODE=115;CELLTYPE=3;CELL=2;NRFREQUENCY=8;CID=344;
NODE=115;CELLTYPE=3;CELL=3;NRFREQUENCY=9;CID=345;
NODE=116;CELLTYPE=3;CELL=1;NRFREQUENCY=10;CID=346;
NODE=116;CELLTYPE=3;CELL=2;NRFREQUENCY=11;CID=347;
NODE=116;CELLTYPE=3;CELL=3;NRFREQUENCY=12;CID=348;
NODE=117;CELLTYPE=3;CELL=1;NRFREQUENCY=13;CID=349;
NODE=117;CELLTYPE=3;CELL=2;NRFREQUENCY=14;CID=350;
